Date,Price
2026-01-29 08:00:00,1450
2026-01-30 08:00:00,1400
2026-02-02 08:00:00,1495
2026-02-03 08:00:00,1490
2026-02-04 08:00:00,1540
2026-02-05 08:00:00,1490
2026-02-06 08:00:00,1535
2026-02-09 08:00:00,1600
2026-02-10 08:00:00,1700
2026-02-11 08:00:00,1650
2026-02-12 08:00:00,1585
2026-02-13 08:00:00,1575
2026-02-16 08:00:00,1510
2026-02-17 08:00:00,1500
2026-02-18 08:00:00,1575
2026-02-19 08:00:00,1580
2026-02-20 08:00:00,1555
2026-02-23 08:00:00,1575
2026-02-24 08:00:00,1580
2026-02-25 08:00:00,1565
2026-02-26 08:00:00,1575
2026-02-27 08:00:00,1625
2026-03-02 08:00:00,1630
2026-03-03 08:00:00,1600
2026-03-04 08:00:00,1590
2026-03-05 08:00:00,1610
2026-03-06 08:00:00,1600
