Date,Price
2025-02-28 08:00:00,8620
2025-03-03 08:00:00,8830
2025-03-04 08:00:00,8800
2025-03-05 08:00:00,8800
2025-03-06 08:00:00,8800
2025-03-07 08:00:00,8800
2025-03-10 08:00:00,8900
2025-03-11 08:00:00,9000
2025-03-12 08:00:00,8995
2025-03-13 08:00:00,8985
2025-03-14 08:00:00,8985
2025-03-17 08:00:00,8800
2025-03-18 08:00:00,9000
2025-03-19 08:00:00,8995
2025-03-20 08:00:00,8900
2025-03-21 08:00:00,8890
2025-03-24 08:00:00,8890
2025-03-25 08:00:00,8850
2025-03-26 08:00:00,8450
2025-03-28 08:00:00,8400
2025-04-01 08:00:00,8300
2025-04-02 08:00:00,8250
2025-04-03 08:00:00,8260
2025-04-04 08:00:00,8200
2025-04-07 08:00:00,8250
2025-04-08 08:00:00,8205
2025-04-09 08:00:00,7800
2025-04-10 08:00:00,8000
2025-04-11 08:00:00,8000
2025-04-14 08:00:00,8100
2025-04-15 08:00:00,8200
2025-04-16 08:00:00,8190
2025-04-17 08:00:00,8190
2025-04-18 08:00:00,8190
2025-04-22 08:00:00,8200
2025-04-23 08:00:00,8165
2025-04-24 08:00:00,8190
2025-04-25 08:00:00,8195
2025-04-28 08:00:00,8110
2025-04-29 08:00:00,8200
2025-04-30 08:00:00,7950
2025-05-02 08:00:00,8095
2025-05-05 08:00:00,8200
2025-05-06 08:00:00,8310
2025-05-07 08:00:00,8450
2025-05-08 08:00:00,8635
2025-05-09 08:00:00,8655
2025-05-12 08:00:00,8690
2025-05-13 08:00:00,8695
2025-05-14 08:00:00,8610
2025-05-15 08:00:00,8590
2025-05-16 08:00:00,8610
2025-05-19 08:00:00,8500
2025-05-20 08:00:00,8500
2025-05-21 08:00:00,8600
2025-05-22 08:00:00,8500
2025-05-23 08:00:00,8600
2025-05-26 08:00:00,8585
2025-05-27 08:00:00,8600
2025-05-28 08:00:00,8550
2025-05-30 08:00:00,8650
2025-06-02 08:00:00,8985
2025-06-03 08:00:00,9000
2025-06-04 08:00:00,9000
2025-06-05 08:00:00,8985
2025-06-10 08:00:00,8700
2025-06-11 08:00:00,8995
2025-06-12 08:00:00,8800
2025-06-13 08:00:00,8800
2025-06-16 08:00:00,8990
2025-06-17 08:00:00,8990
2025-06-18 08:00:00,9375
2025-06-19 08:00:00,9490
2025-06-20 08:00:00,9500
2025-06-23 08:00:00,9940
2025-06-24 08:00:00,9900
2025-06-25 08:00:00,10200
2025-06-26 08:00:00,10200
2025-06-27 08:00:00,10400
2025-06-30 08:00:00,10210
2025-07-01 08:00:00,10200
2025-07-02 08:00:00,10200
2025-07-03 08:00:00,10200
2025-07-04 08:00:00,10200
2025-07-07 08:00:00,9850
2025-07-08 08:00:00,9405
2025-07-09 08:00:00,9650
2025-07-10 08:00:00,9650
2025-07-11 08:00:00,9550
2025-07-14 08:00:00,9450
2025-07-15 08:00:00,9680
2025-07-16 08:00:00,9750
2025-07-17 08:00:00,9900
2025-07-18 08:00:00,9900
2025-07-21 08:00:00,9900
2025-07-22 08:00:00,9890
2025-07-23 08:00:00,9750
2025-07-24 08:00:00,9505
2025-07-25 08:00:00,9700
2025-07-28 08:00:00,9700
2025-07-29 08:00:00,9695
2025-07-30 08:00:00,9690
2025-07-31 08:00:00,9600
2025-08-01 08:00:00,9600
2025-08-04 08:00:00,9680
2025-08-05 08:00:00,9680
2025-08-06 08:00:00,9695
2025-08-08 08:00:00,9600
2025-08-11 08:00:00,9500
2025-08-12 08:00:00,9310
2025-08-13 08:00:00,9310
2025-08-14 08:00:00,9390
2025-08-18 08:00:00,9500
2025-08-19 08:00:00,9600
2025-08-20 08:00:00,9515
2025-08-21 08:00:00,9500
2025-08-22 08:00:00,9690
2025-08-25 08:00:00,9685
2025-08-26 08:00:00,9760
2025-08-27 08:00:00,9900
2025-08-28 08:00:00,9895
2025-08-29 08:00:00,10000
2025-09-01 08:00:00,9995
2025-09-02 08:00:00,9950
2025-09-03 08:00:00,9950
2025-09-05 08:00:00,10000
2025-09-08 08:00:00,9995
2025-09-09 08:00:00,10200
2025-09-10 08:00:00,10200
2025-09-11 08:00:00,10200
2025-09-12 08:00:00,10180
2025-09-15 08:00:00,10500
2025-09-16 08:00:00,10995
2025-09-17 08:00:00,11000
2025-09-18 08:00:00,10995
2025-09-19 08:00:00,11815
2025-09-22 08:00:00,11465
2025-09-23 08:00:00,11345
2025-09-24 08:00:00,11250
2025-09-25 08:00:00,11250
2025-09-26 08:00:00,11450
2025-09-29 08:00:00,11220
2025-09-30 08:00:00,11500
2025-10-01 08:00:00,11445
2025-10-02 08:00:00,11215
2025-10-03 08:00:00,11205
2025-10-06 08:00:00,11000
2025-10-07 08:00:00,10985
2025-10-08 08:00:00,11365
2025-10-09 08:00:00,11200
2025-10-10 08:00:00,11450
2025-10-13 08:00:00,11300
2025-10-14 08:00:00,11200
2025-10-15 08:00:00,11250
2025-10-16 08:00:00,11200
2025-10-17 08:00:00,11190
2025-10-20 08:00:00,11200
2025-10-21 08:00:00,11100
2025-10-22 08:00:00,11100
2025-10-23 08:00:00,11100
2025-10-24 08:00:00,11195
2025-10-27 08:00:00,11490
2025-10-28 08:00:00,11800
2025-10-29 08:00:00,12000
2025-10-30 08:00:00,11950
2025-10-31 08:00:00,12000
2025-11-03 08:00:00,11300
2025-11-04 08:00:00,11490
2025-11-05 08:00:00,11390
2025-11-06 08:00:00,11995
2025-11-07 08:00:00,11800
2025-11-10 08:00:00,11800
2025-11-11 08:00:00,11800
2025-11-12 08:00:00,11820
2025-11-13 08:00:00,11850
2025-11-14 08:00:00,11820
2025-11-17 08:00:00,11900
2025-11-18 08:00:00,11805
2025-11-19 08:00:00,11895
2025-11-20 08:00:00,12000
2025-11-21 08:00:00,11990
2025-11-24 08:00:00,11955
2025-11-25 08:00:00,12000
2025-11-26 08:00:00,11995
2025-11-27 08:00:00,11990
2025-11-28 08:00:00,11990
2025-12-01 08:00:00,11990
2025-12-02 08:00:00,11900
2025-12-03 08:00:00,11990
2025-12-04 08:00:00,11985
2025-12-05 08:00:00,11985
2025-12-08 08:00:00,11900
2025-12-09 08:00:00,11980
2025-12-10 08:00:00,11900
2025-12-11 08:00:00,11990
2025-12-12 08:00:00,11980
2025-12-15 08:00:00,11940
2025-12-16 08:00:00,11935
2025-12-17 08:00:00,11915
2025-12-18 08:00:00,11500
2025-12-19 08:00:00,11500
2025-12-22 08:00:00,11400
2025-12-23 08:00:00,11400
2025-12-24 08:00:00,11000
2025-12-26 08:00:00,11450
2025-12-29 08:00:00,11350
2025-12-30 08:00:00,11350
2025-12-31 08:00:00,11445
2026-01-02 08:00:00,11430
2026-01-05 08:00:00,11400
2026-01-06 08:00:00,11400
2026-01-07 08:00:00,11300
2026-01-08 08:00:00,11200
2026-01-09 08:00:00,11250
2026-01-12 08:00:00,11450
2026-01-13 08:00:00,11445
2026-01-14 08:00:00,11445
2026-01-15 08:00:00,11155
2026-01-16 08:00:00,11405
2026-01-19 08:00:00,11980
2026-01-20 08:00:00,11910
2026-01-21 08:00:00,11975
2026-01-22 08:00:00,12000
2026-01-23 08:00:00,12115
2026-01-26 08:00:00,12100
2026-01-27 08:00:00,12095
2026-01-28 08:00:00,12095
2026-01-29 08:00:00,12200
2026-01-30 08:00:00,12395
2026-02-02 08:00:00,12495
2026-02-03 08:00:00,12535
2026-02-04 08:00:00,12795
2026-02-05 08:00:00,12850
2026-02-06 08:00:00,12860
2026-02-09 08:00:00,13190
2026-02-10 08:00:00,12995
2026-02-11 08:00:00,13795
2026-02-12 08:00:00,13950
2026-02-13 08:00:00,13980
2026-02-16 08:00:00,13980
2026-02-17 08:00:00,13980
2026-02-18 08:00:00,13990
2026-02-19 08:00:00,13980
2026-02-20 08:00:00,14000
2026-02-23 08:00:00,14795
2026-02-24 08:00:00,14795
2026-02-25 08:00:00,14700
2026-02-26 08:00:00,14800
2026-02-27 08:00:00,14700
