Date,Price
2025-11-18 08:00:00,2720
2025-11-19 08:00:00,2920
2025-11-20 08:00:00,3135
2025-11-21 08:00:00,3135
2025-11-24 08:00:00,2960
2025-11-25 08:00:00,2990
2025-11-26 08:00:00,3140
2025-11-27 08:00:00,3145
2025-11-28 08:00:00,3150
2025-12-01 08:00:00,3180
2025-12-02 08:00:00,3160
2025-12-03 08:00:00,3150
2025-12-04 08:00:00,3260
2025-12-05 08:00:00,3250
2025-12-08 08:00:00,3490
2025-12-09 08:00:00,3500
2025-12-10 08:00:00,3455
2025-12-11 08:00:00,3450
2025-12-12 08:00:00,3240
2025-12-15 08:00:00,3350
2025-12-16 08:00:00,3350
2025-12-17 08:00:00,3340
2025-12-18 08:00:00,3320
2025-12-19 08:00:00,3340
2025-12-22 08:00:00,3245
2025-12-23 08:00:00,3300
2025-12-24 08:00:00,3270
2025-12-26 08:00:00,3305
2025-12-29 08:00:00,3300
2025-12-30 08:00:00,3340
2025-12-31 08:00:00,3305
2026-01-02 08:00:00,3175
2026-01-05 08:00:00,3200
2026-01-06 08:00:00,3200
2026-01-07 08:00:00,3200
2026-01-08 08:00:00,3230
2026-01-09 08:00:00,3250
2026-01-12 08:00:00,3350
2026-01-13 08:00:00,3260
2026-01-14 08:00:00,3250
2026-01-15 08:00:00,3295
2026-01-16 08:00:00,3295
2026-01-19 08:00:00,3335
2026-01-20 08:00:00,3310
2026-01-21 08:00:00,3500
2026-01-22 08:00:00,3695
2026-01-23 08:00:00,3830
2026-01-26 08:00:00,3850
2026-01-27 08:00:00,3800
2026-01-28 08:00:00,3800
2026-01-29 08:00:00,3850
2026-01-30 08:00:00,3940
2026-02-02 08:00:00,3695
2026-02-03 08:00:00,3795
2026-02-04 08:00:00,3770
2026-02-05 08:00:00,3845
2026-02-06 08:00:00,3850
2026-02-09 08:00:00,3850
2026-02-10 08:00:00,3860
2026-02-11 08:00:00,3885
2026-02-12 08:00:00,3940
2026-02-13 08:00:00,3990
2026-02-16 08:00:00,3940
2026-02-17 08:00:00,4005
2026-02-18 08:00:00,4305
2026-02-19 08:00:00,4625
2026-02-20 08:00:00,4970
2026-02-23 08:00:00,5335
2026-02-24 08:00:00,5290
2026-02-25 08:00:00,5500
2026-02-26 08:00:00,5910
2026-02-27 08:00:00,6000
2026-03-02 08:00:00,5795
