Date,Price
2025-03-04 08:00:00,3050
2025-03-05 08:00:00,3100
2025-03-06 08:00:00,3045
2025-03-07 08:00:00,2900
2025-03-10 08:00:00,2995
2025-03-11 08:00:00,2995
2025-03-12 08:00:00,3000
2025-03-13 08:00:00,3040
2025-03-14 08:00:00,2910
2025-03-17 08:00:00,2910
2025-03-18 08:00:00,2915
2025-03-19 08:00:00,2900
2025-03-20 08:00:00,2685
2025-03-21 08:00:00,2675
2025-03-24 08:00:00,2675
2025-03-25 08:00:00,2675
2025-03-26 08:00:00,2795
2025-03-28 08:00:00,2795
2025-04-01 08:00:00,2770
2025-04-02 08:00:00,2770
2025-04-03 08:00:00,2770
2025-04-04 08:00:00,2710
2025-04-07 08:00:00,2780
2025-04-08 08:00:00,2780
2025-04-09 08:00:00,2760
2025-04-10 08:00:00,2765
2025-04-11 08:00:00,2790
2025-04-14 08:00:00,2785
2025-04-15 08:00:00,2790
2025-04-16 08:00:00,2790
2025-04-17 08:00:00,2790
2025-04-18 08:00:00,2775
2025-04-22 08:00:00,2775
2025-04-23 08:00:00,2775
2025-04-24 08:00:00,2775
2025-04-25 08:00:00,2790
2025-04-28 08:00:00,2775
2025-04-29 08:00:00,2795
2025-04-30 08:00:00,2590
2025-05-02 08:00:00,2550
2025-05-05 08:00:00,2650
2025-05-06 08:00:00,2600
2025-05-07 08:00:00,2575
2025-05-08 08:00:00,2575
2025-05-09 08:00:00,2575
2025-05-12 08:00:00,2595
2025-05-13 08:00:00,2595
2025-05-14 08:00:00,2680
2025-05-15 08:00:00,2600
2025-05-16 08:00:00,2640
2025-05-19 08:00:00,2750
2025-05-20 08:00:00,2795
2025-05-21 08:00:00,2820
2025-05-22 08:00:00,2800
2025-05-23 08:00:00,2705
2025-05-26 08:00:00,2800
2025-05-27 08:00:00,2800
2025-05-28 08:00:00,2850
2025-05-30 08:00:00,2600
2025-06-02 08:00:00,2600
2025-06-03 08:00:00,2590
2025-06-04 08:00:00,2595
2025-06-05 08:00:00,2595
2025-06-10 08:00:00,2600
2025-06-11 08:00:00,2585
2025-06-12 08:00:00,2630
2025-06-13 08:00:00,2690
2025-06-16 08:00:00,2710
2025-06-17 08:00:00,2700
2025-06-18 08:00:00,2700
2025-06-19 08:00:00,2700
2025-06-20 08:00:00,2695
2025-06-23 08:00:00,2685
2025-06-24 08:00:00,2745
2025-06-25 08:00:00,2695
2025-06-26 08:00:00,2500
2025-06-27 08:00:00,2650
2025-06-30 08:00:00,2630
2025-07-01 08:00:00,2455
2025-07-02 08:00:00,2405
2025-07-03 08:00:00,2375
2025-07-04 08:00:00,2400
2025-07-07 08:00:00,2540
2025-07-08 08:00:00,2490
2025-07-09 08:00:00,2500
2025-07-10 08:00:00,2585
2025-07-11 08:00:00,2580
2025-07-14 08:00:00,2580
2025-07-15 08:00:00,2545
2025-07-16 08:00:00,2550
2025-07-17 08:00:00,2545
2025-07-18 08:00:00,2530
2025-07-21 08:00:00,2450
2025-07-22 08:00:00,2575
2025-07-23 08:00:00,2590
2025-07-24 08:00:00,2575
2025-07-25 08:00:00,2575
2025-07-28 08:00:00,2445
2025-07-29 08:00:00,2500
2025-07-30 08:00:00,2450
2025-07-31 08:00:00,2510
2025-08-01 08:00:00,2455
2025-08-04 08:00:00,2510
2025-08-05 08:00:00,2500
2025-08-06 08:00:00,2580
2025-08-08 08:00:00,2510
2025-08-11 08:00:00,2580
2025-08-12 08:00:00,2550
2025-08-13 08:00:00,2580
2025-08-14 08:00:00,2600
2025-08-18 08:00:00,2585
2025-08-19 08:00:00,2595
2025-08-20 08:00:00,2590
2025-08-21 08:00:00,2590
2025-08-22 08:00:00,2595
2025-08-25 08:00:00,2585
2025-08-26 08:00:00,2600
2025-08-27 08:00:00,2600
2025-08-28 08:00:00,2595
2025-08-29 08:00:00,2625
2025-09-01 08:00:00,2630
2025-09-02 08:00:00,2500
2025-09-03 08:00:00,2600
2025-09-05 08:00:00,2595
2025-09-08 08:00:00,2595
2025-09-09 08:00:00,2600
2025-09-10 08:00:00,2600
2025-09-11 08:00:00,2595
2025-09-12 08:00:00,2575
2025-09-15 08:00:00,2570
2025-09-16 08:00:00,2535
2025-09-17 08:00:00,2545
2025-09-18 08:00:00,2545
2025-09-19 08:00:00,2520
2025-09-22 08:00:00,2550
2025-09-23 08:00:00,2515
2025-09-24 08:00:00,2500
2025-09-25 08:00:00,2510
2025-09-26 08:00:00,2515
2025-09-29 08:00:00,2505
2025-09-30 08:00:00,2500
2025-10-01 08:00:00,2500
2025-10-02 08:00:00,2500
2025-10-03 08:00:00,2480
2025-10-06 08:00:00,2490
2025-10-07 08:00:00,2545
2025-10-08 08:00:00,2600
2025-10-09 08:00:00,2700
2025-10-10 08:00:00,2700
2025-10-13 08:00:00,2600
2025-10-14 08:00:00,2650
2025-10-15 08:00:00,2600
2025-10-16 08:00:00,2600
2025-10-17 08:00:00,2595
2025-10-20 08:00:00,2530
2025-10-21 08:00:00,2530
2025-10-22 08:00:00,2570
