Date,Price
2025-03-04 08:00:00,1825
2025-03-05 08:00:00,1825
2025-03-06 08:00:00,1870
2025-03-07 08:00:00,1870
2025-03-10 08:00:00,1795
2025-03-11 08:00:00,1800
2025-03-12 08:00:00,1850
2025-03-13 08:00:00,1800
2025-03-14 08:00:00,1800
2025-03-17 08:00:00,1810
2025-03-18 08:00:00,1840
2025-03-19 08:00:00,1840
2025-03-20 08:00:00,1795
2025-03-21 08:00:00,1795
2025-03-24 08:00:00,1800
2025-03-25 08:00:00,1790
2025-03-26 08:00:00,1795
2025-03-28 08:00:00,1795
2025-04-01 08:00:00,1780
2025-04-02 08:00:00,1780
2025-04-03 08:00:00,1780
2025-04-04 08:00:00,1780
2025-04-07 08:00:00,1785
2025-04-08 08:00:00,1785
2025-04-09 08:00:00,1780
2025-04-10 08:00:00,1780
2025-04-11 08:00:00,1800
2025-04-14 08:00:00,1800
2025-04-15 08:00:00,1780
2025-04-16 08:00:00,1715
2025-04-17 08:00:00,1780
2025-04-18 08:00:00,1780
2025-04-22 08:00:00,1715
2025-04-23 08:00:00,1770
2025-04-24 08:00:00,1800
2025-04-25 08:00:00,1780
2025-04-28 08:00:00,1800
2025-04-29 08:00:00,1800
2025-04-30 08:00:00,1750
2025-05-02 08:00:00,1700
2025-05-05 08:00:00,1635
2025-05-06 08:00:00,1635
2025-05-07 08:00:00,1630
2025-05-08 08:00:00,1610
2025-05-09 08:00:00,1605
2025-05-12 08:00:00,1610
2025-05-13 08:00:00,1610
2025-05-14 08:00:00,1610
2025-05-15 08:00:00,1605
2025-05-16 08:00:00,1605
2025-05-19 08:00:00,1600
2025-05-20 08:00:00,1590
2025-05-21 08:00:00,1525
2025-05-22 08:00:00,1600
2025-05-23 08:00:00,1595
2025-05-26 08:00:00,1580
2025-05-27 08:00:00,1580
2025-05-28 08:00:00,1600
2025-05-30 08:00:00,1600
2025-06-02 08:00:00,1600
2025-06-03 08:00:00,1600
2025-06-04 08:00:00,1660
2025-06-05 08:00:00,1660
