Date,Price
2025-03-07 08:00:00,6090
2025-03-10 08:00:00,6150
2025-03-11 08:00:00,6100
2025-03-12 08:00:00,6150
2025-03-13 08:00:00,6200
2025-03-14 08:00:00,6320
2025-03-17 08:00:00,6490
2025-03-18 08:00:00,6490
2025-03-19 08:00:00,6490
2025-03-20 08:00:00,6400
2025-03-21 08:00:00,6400
2025-03-24 08:00:00,6395
2025-03-25 08:00:00,6395
2025-03-26 08:00:00,6340
2025-03-28 08:00:00,6400
2025-04-01 08:00:00,6350
2025-04-02 08:00:00,6085
2025-04-03 08:00:00,6170
2025-04-04 08:00:00,6100
2025-04-07 08:00:00,5950
2025-04-08 08:00:00,5505
2025-04-09 08:00:00,5095
2025-04-10 08:00:00,5200
2025-04-11 08:00:00,5400
2025-04-14 08:00:00,5650
2025-04-15 08:00:00,6000
2025-04-16 08:00:00,5985
2025-04-17 08:00:00,5900
2025-04-18 08:00:00,5745
2025-04-22 08:00:00,6150
2025-04-23 08:00:00,6035
2025-04-24 08:00:00,6000
2025-04-25 08:00:00,6085
2025-04-28 08:00:00,6250
2025-04-29 08:00:00,6200
2025-04-30 08:00:00,6300
2025-05-02 08:00:00,6340
2025-05-05 08:00:00,6350
2025-05-06 08:00:00,6400
2025-05-07 08:00:00,6405
2025-05-08 08:00:00,6425
2025-05-09 08:00:00,6500
2025-05-12 08:00:00,6550
2025-05-13 08:00:00,6700
2025-05-14 08:00:00,6800
2025-05-15 08:00:00,6800
2025-05-16 08:00:00,6985
2025-05-19 08:00:00,6985
2025-05-20 08:00:00,6900
2025-05-21 08:00:00,6800
2025-05-22 08:00:00,6900
2025-05-23 08:00:00,6990
2025-05-26 08:00:00,6945
2025-05-27 08:00:00,6900
2025-05-28 08:00:00,6910
2025-05-30 08:00:00,6995
2025-06-02 08:00:00,6800
2025-06-03 08:00:00,6800
2025-06-04 08:00:00,6740
2025-06-05 08:00:00,6550
2025-06-10 08:00:00,6985
2025-06-11 08:00:00,7280
2025-06-12 08:00:00,7450
2025-06-13 08:00:00,7885
2025-06-16 08:00:00,7820
2025-06-17 08:00:00,7820
2025-06-18 08:00:00,7900
2025-06-19 08:00:00,8000
2025-06-20 08:00:00,7920
2025-06-23 08:00:00,7990
2025-06-24 08:00:00,7990
2025-06-25 08:00:00,7885
2025-06-26 08:00:00,7800
2025-06-27 08:00:00,8000
2025-06-30 08:00:00,8380
2025-07-01 08:00:00,8150
2025-07-02 08:00:00,8350
2025-07-03 08:00:00,8290
2025-07-04 08:00:00,8400
2025-07-07 08:00:00,8350
2025-07-08 08:00:00,8300
2025-07-09 08:00:00,8350
2025-07-10 08:00:00,8300
2025-07-11 08:00:00,8310
2025-07-14 08:00:00,8250
2025-07-15 08:00:00,8250
2025-07-16 08:00:00,8300
2025-07-17 08:00:00,8200
2025-07-18 08:00:00,8250
2025-07-21 08:00:00,8495
2025-07-22 08:00:00,8450
2025-07-23 08:00:00,8480
2025-07-24 08:00:00,8500
2025-07-25 08:00:00,8550
2025-07-28 08:00:00,8500
2025-07-29 08:00:00,8420
2025-07-30 08:00:00,8450
2025-07-31 08:00:00,8450
2025-08-01 08:00:00,8530
2025-08-04 08:00:00,8460
2025-08-05 08:00:00,8535
2025-08-06 08:00:00,8590
2025-08-08 08:00:00,8590
2025-08-11 08:00:00,8650
2025-08-12 08:00:00,8945
2025-08-13 08:00:00,8985
2025-08-14 08:00:00,8985
2025-08-18 08:00:00,8980
2025-08-19 08:00:00,8995
2025-08-20 08:00:00,9140
2025-08-21 08:00:00,9200
2025-08-22 08:00:00,9210
2025-08-25 08:00:00,9095
2025-08-26 08:00:00,9090
2025-08-27 08:00:00,8850
2025-08-28 08:00:00,8740
2025-08-29 08:00:00,8815
2025-09-01 08:00:00,9000
2025-09-02 08:00:00,9000
2025-09-03 08:00:00,9000
2025-09-05 08:00:00,9000
2025-09-08 08:00:00,8700
2025-09-09 08:00:00,8500
2025-09-10 08:00:00,8600
2025-09-11 08:00:00,8600
2025-09-12 08:00:00,8800
2025-09-15 08:00:00,9000
2025-09-16 08:00:00,9100
2025-09-17 08:00:00,9100
2025-09-18 08:00:00,9100
2025-09-19 08:00:00,9000
2025-09-22 08:00:00,9100
2025-09-23 08:00:00,9000
2025-09-24 08:00:00,9015
2025-09-25 08:00:00,9245
2025-09-26 08:00:00,9250
2025-09-29 08:00:00,9200
2025-09-30 08:00:00,9150
2025-10-01 08:00:00,9145
2025-10-02 08:00:00,9200
2025-10-03 08:00:00,9200
2025-10-06 08:00:00,9500
2025-10-07 08:00:00,9650
2025-10-08 08:00:00,9645
2025-10-09 08:00:00,9655
2025-10-10 08:00:00,9515
2025-10-13 08:00:00,9400
2025-10-14 08:00:00,9585
2025-10-15 08:00:00,9690
2025-10-16 08:00:00,9700
2025-10-17 08:00:00,9300
2025-10-20 08:00:00,9115
2025-10-21 08:00:00,8900
2025-10-22 08:00:00,8895
2025-10-23 08:00:00,8805
2025-10-24 08:00:00,8900
2025-10-27 08:00:00,9000
2025-10-28 08:00:00,9080
2025-10-29 08:00:00,9260
2025-10-30 08:00:00,8570
2025-10-31 08:00:00,8350
2025-11-03 08:00:00,7725
2025-11-04 08:00:00,7150
2025-11-05 08:00:00,6990
2025-11-06 08:00:00,7500
2025-11-07 08:00:00,8060
2025-11-10 08:00:00,8450
2025-11-11 08:00:00,8350
2025-11-12 08:00:00,8200
2025-11-13 08:00:00,8150
2025-11-14 08:00:00,7950
2025-11-17 08:00:00,8150
2025-11-18 08:00:00,8090
2025-11-19 08:00:00,8090
2025-11-20 08:00:00,8005
2025-11-21 08:00:00,8095
2025-11-24 08:00:00,8100
2025-11-25 08:00:00,8190
2025-11-26 08:00:00,8120
2025-11-27 08:00:00,7995
2025-11-28 08:00:00,7950
2025-12-01 08:00:00,8000
2025-12-02 08:00:00,8010
2025-12-03 08:00:00,8120
2025-12-04 08:00:00,7995
2025-12-05 08:00:00,8100
2025-12-08 08:00:00,8100
2025-12-09 08:00:00,8095
2025-12-10 08:00:00,8000
2025-12-11 08:00:00,8000
2025-12-12 08:00:00,7995
2025-12-15 08:00:00,8000
2025-12-16 08:00:00,8000
2025-12-17 08:00:00,8000
2025-12-18 08:00:00,8000
2025-12-19 08:00:00,7950
2025-12-22 08:00:00,8000
2025-12-23 08:00:00,8095
2025-12-24 08:00:00,7945
2025-12-26 08:00:00,8000
2025-12-29 08:00:00,8050
2025-12-30 08:00:00,8105
2025-12-31 08:00:00,8100
2026-01-02 08:00:00,8000
2026-01-05 08:00:00,7990
2026-01-06 08:00:00,7950
2026-01-07 08:00:00,7950
2026-01-08 08:00:00,7940
2026-01-09 08:00:00,7960
2026-01-12 08:00:00,7910
2026-01-13 08:00:00,7850
2026-01-14 08:00:00,7900
2026-01-15 08:00:00,7895
2026-01-16 08:00:00,7860
2026-01-19 08:00:00,8000
2026-01-20 08:00:00,7860
2026-01-21 08:00:00,7995
2026-01-22 08:00:00,8340
2026-01-23 08:00:00,8335
2026-01-26 08:00:00,8300
2026-01-27 08:00:00,8200
2026-01-28 08:00:00,8200
