Date,Price
2025-03-03 08:00:00,1320
2025-03-04 08:00:00,1340
2025-03-05 08:00:00,1395
2025-03-06 08:00:00,1395
2025-03-07 08:00:00,1350
2025-03-10 08:00:00,1345
2025-03-11 08:00:00,1345
2025-03-12 08:00:00,1345
2025-03-13 08:00:00,1380
2025-03-14 08:00:00,1370
2025-03-17 08:00:00,1370
2025-03-18 08:00:00,1370
2025-03-19 08:00:00,1385
2025-03-20 08:00:00,1385
2025-03-21 08:00:00,1390
2025-03-24 08:00:00,1375
2025-03-25 08:00:00,1375
2025-03-26 08:00:00,1385
2025-03-28 08:00:00,1390
2025-04-01 08:00:00,1390
2025-04-02 08:00:00,1385
2025-04-03 08:00:00,1380
2025-04-04 08:00:00,1370
2025-04-07 08:00:00,1370
2025-04-08 08:00:00,1350
2025-04-09 08:00:00,1325
2025-04-10 08:00:00,1305
2025-04-11 08:00:00,1310
2025-04-14 08:00:00,1340
2025-04-15 08:00:00,1330
2025-04-16 08:00:00,1340
2025-04-17 08:00:00,1340
2025-04-18 08:00:00,1330
2025-04-22 08:00:00,1345
2025-04-23 08:00:00,1320
2025-04-24 08:00:00,1340
2025-04-25 08:00:00,1320
2025-04-28 08:00:00,1335
2025-04-29 08:00:00,1340
2025-04-30 08:00:00,1365
2025-05-02 08:00:00,1360
2025-05-05 08:00:00,1365
2025-05-06 08:00:00,1450
2025-05-07 08:00:00,1410
2025-05-08 08:00:00,1405
2025-05-09 08:00:00,1420
2025-05-12 08:00:00,1430
2025-05-13 08:00:00,1420
2025-05-14 08:00:00,1390
2025-05-15 08:00:00,1415
2025-05-16 08:00:00,1490
2025-05-19 08:00:00,1500
2025-05-20 08:00:00,1490
2025-05-21 08:00:00,1450
2025-05-22 08:00:00,1480
2025-05-23 08:00:00,1475
2025-05-26 08:00:00,1500
2025-05-27 08:00:00,1515
2025-05-28 08:00:00,1600
2025-05-30 08:00:00,1700
2025-06-02 08:00:00,1650
2025-06-03 08:00:00,1650
2025-06-04 08:00:00,1595
2025-06-05 08:00:00,1565
2025-06-10 08:00:00,1595
2025-06-11 08:00:00,1600
2025-06-12 08:00:00,1600
2025-06-13 08:00:00,1670
2025-06-16 08:00:00,1640
2025-06-17 08:00:00,1665
2025-06-18 08:00:00,1660
2025-06-19 08:00:00,1600
2025-06-20 08:00:00,1655
2025-06-23 08:00:00,1630
2025-06-24 08:00:00,1565
2025-06-25 08:00:00,1550
2025-06-26 08:00:00,1435
2025-06-27 08:00:00,1425
2025-06-30 08:00:00,1425
2025-07-01 08:00:00,1435
2025-07-02 08:00:00,1430
