Date,Price
2025-03-04 08:00:00,3810
2025-03-05 08:00:00,3885
2025-03-06 08:00:00,4130
2025-03-07 08:00:00,4250
2025-03-10 08:00:00,4385
2025-03-11 08:00:00,4375
2025-03-12 08:00:00,4375
2025-03-13 08:00:00,4365
2025-03-14 08:00:00,4395
2025-03-17 08:00:00,4350
2025-03-18 08:00:00,4355
2025-03-19 08:00:00,4350
2025-03-20 08:00:00,4350
2025-03-21 08:00:00,4365
2025-03-24 08:00:00,4400
2025-03-25 08:00:00,4450
2025-03-26 08:00:00,4470
2025-03-28 08:00:00,4450
2025-04-01 08:00:00,4395
2025-04-02 08:00:00,4460
2025-04-03 08:00:00,4485
2025-04-04 08:00:00,4500
2025-04-07 08:00:00,4505
2025-04-08 08:00:00,4500
2025-04-09 08:00:00,4560
2025-04-10 08:00:00,4900
2025-04-11 08:00:00,4900
2025-04-14 08:00:00,4890
2025-04-15 08:00:00,4895
2025-04-16 08:00:00,4830
2025-04-17 08:00:00,4830
2025-04-18 08:00:00,4795
2025-04-22 08:00:00,4850
2025-04-23 08:00:00,4800
2025-04-24 08:00:00,4850
2025-04-25 08:00:00,4820
2025-04-28 08:00:00,4700
2025-04-29 08:00:00,4700
2025-04-30 08:00:00,4700
2025-05-02 08:00:00,4690
2025-05-05 08:00:00,4690
2025-05-06 08:00:00,4600
2025-05-07 08:00:00,4700
2025-05-08 08:00:00,4795
2025-05-09 08:00:00,4790
2025-05-12 08:00:00,4690
2025-05-13 08:00:00,4850
2025-05-14 08:00:00,4850
2025-05-15 08:00:00,4895
2025-05-16 08:00:00,4895
2025-05-19 08:00:00,4905
2025-05-20 08:00:00,4905
2025-05-21 08:00:00,4720
2025-05-22 08:00:00,4895
2025-05-23 08:00:00,4915
2025-05-26 08:00:00,4750
2025-05-27 08:00:00,4800
2025-05-28 08:00:00,4795
2025-05-30 08:00:00,4800
2025-06-02 08:00:00,4900
2025-06-03 08:00:00,4755
2025-06-04 08:00:00,4800
2025-06-05 08:00:00,4800
2025-06-10 08:00:00,4800
2025-06-11 08:00:00,4800
2025-06-12 08:00:00,4800
2025-06-13 08:00:00,4790
2025-06-16 08:00:00,4800
2025-06-17 08:00:00,4740
2025-06-18 08:00:00,4800
2025-06-19 08:00:00,4800
2025-06-20 08:00:00,4800
2025-06-23 08:00:00,4900
2025-06-24 08:00:00,4795
2025-06-25 08:00:00,4790
2025-06-26 08:00:00,4800
2025-06-27 08:00:00,4800
2025-06-30 08:00:00,4800
2025-07-01 08:00:00,4720
2025-07-02 08:00:00,4785
2025-07-03 08:00:00,4850
2025-07-04 08:00:00,4900
2025-07-07 08:00:00,4900
2025-07-08 08:00:00,4900
2025-07-09 08:00:00,4855
2025-07-10 08:00:00,4920
2025-07-11 08:00:00,5195
2025-07-14 08:00:00,5095
2025-07-15 08:00:00,5000
2025-07-16 08:00:00,5000
2025-07-17 08:00:00,4950
2025-07-18 08:00:00,4955
