Date,Price
2025-08-21 08:00:00,665
2025-08-22 08:00:00,660
2025-08-25 08:00:00,660
2025-08-26 08:00:00,675
2025-08-27 08:00:00,690
2025-08-28 08:00:00,740
2025-08-29 08:00:00,795
2025-09-01 08:00:00,850
2025-09-02 08:00:00,910
2025-09-03 08:00:00,965
2025-09-05 08:00:00,905
2025-09-08 08:00:00,900
2025-09-09 08:00:00,910
2025-09-10 08:00:00,910
2025-09-11 08:00:00,910
2025-09-12 08:00:00,920
2025-09-15 08:00:00,945
2025-09-16 08:00:00,950
2025-09-17 08:00:00,940
2025-09-18 08:00:00,940
2025-09-19 08:00:00,955
2025-09-22 08:00:00,1010
2025-09-23 08:00:00,1085
2025-09-24 08:00:00,1145
2025-09-25 08:00:00,1150
2025-09-26 08:00:00,1140
2025-09-29 08:00:00,1125
2025-09-30 08:00:00,1105
2025-10-01 08:00:00,1140
2025-10-02 08:00:00,1225
2025-10-03 08:00:00,1315
2025-10-06 08:00:00,1410
2025-10-07 08:00:00,1415
2025-10-08 08:00:00,1500
2025-10-09 08:00:00,1500
2025-10-10 08:00:00,1585
2025-10-13 08:00:00,1700
2025-10-14 08:00:00,1825
2025-10-15 08:00:00,1690
2025-10-16 08:00:00,1565
2025-10-17 08:00:00,1475
2025-10-20 08:00:00,1585
2025-10-21 08:00:00,1700
2025-10-22 08:00:00,1785
2025-10-23 08:00:00,1750
2025-10-24 08:00:00,1880
2025-10-27 08:00:00,2020
2025-10-28 08:00:00,2170
2025-10-29 08:00:00,2330
2025-10-30 08:00:00,2495
2025-10-31 08:00:00,2310
2025-11-03 08:00:00,2140
2025-11-04 08:00:00,1980
2025-11-05 08:00:00,1835
2025-11-06 08:00:00,1700
2025-11-07 08:00:00,1575
2025-11-10 08:00:00,1460
2025-11-11 08:00:00,1565
2025-11-12 08:00:00,1660
2025-11-13 08:00:00,1610
2025-11-14 08:00:00,1530
2025-11-17 08:00:00,1530
2025-11-18 08:00:00,1515
2025-11-19 08:00:00,1515
2025-11-20 08:00:00,1515
2025-11-21 08:00:00,1480
2025-11-24 08:00:00,1475
2025-11-25 08:00:00,1505
2025-11-26 08:00:00,1580
2025-11-27 08:00:00,1695
2025-11-28 08:00:00,1690
2025-12-01 08:00:00,1700
2025-12-02 08:00:00,1780
2025-12-03 08:00:00,1755
2025-12-04 08:00:00,1735
2025-12-05 08:00:00,1735
2025-12-08 08:00:00,1700
2025-12-09 08:00:00,1575
2025-12-10 08:00:00,1505
2025-12-11 08:00:00,1515
2025-12-12 08:00:00,1425
2025-12-15 08:00:00,1420
2025-12-16 08:00:00,1440
2025-12-17 08:00:00,1445
2025-12-18 08:00:00,1450
2025-12-19 08:00:00,1455
2025-12-22 08:00:00,1450
2025-12-23 08:00:00,1400
2025-12-24 08:00:00,1445
2025-12-26 08:00:00,1460
2025-12-29 08:00:00,1460
2025-12-30 08:00:00,1450
2025-12-31 08:00:00,1430
2026-01-02 08:00:00,1395
2026-01-05 08:00:00,1305
2026-01-06 08:00:00,1250
2026-01-07 08:00:00,1275
2026-01-08 08:00:00,1335
2026-01-09 08:00:00,1345
2026-01-12 08:00:00,1345
2026-01-13 08:00:00,1340
2026-01-14 08:00:00,1390
2026-01-15 08:00:00,1455
2026-01-16 08:00:00,1450
2026-01-19 08:00:00,1440
2026-01-20 08:00:00,1400
2026-01-21 08:00:00,1380
2026-01-22 08:00:00,1390
2026-01-23 08:00:00,1490
2026-01-26 08:00:00,1520
2026-01-27 08:00:00,1525
2026-01-28 08:00:00,1520
2026-01-29 08:00:00,1525
2026-01-30 08:00:00,1500
2026-02-02 08:00:00,1495
2026-02-03 08:00:00,1490
2026-02-04 08:00:00,1500
2026-02-05 08:00:00,1500
2026-02-06 08:00:00,1590
2026-02-09 08:00:00,1580
2026-02-10 08:00:00,1635
2026-02-11 08:00:00,1600
2026-02-12 08:00:00,1595
2026-02-13 08:00:00,1570
2026-02-16 08:00:00,1560
2026-02-17 08:00:00,1565
2026-02-18 08:00:00,1595
2026-02-19 08:00:00,1590
2026-02-20 08:00:00,1630
2026-02-23 08:00:00,1675
2026-02-24 08:00:00,1695
2026-02-25 08:00:00,1750
2026-02-26 08:00:00,1790
2026-02-27 08:00:00,1790
