Date,Price
2025-04-28 08:00:00,5600
2025-04-29 08:00:00,5610
2025-04-30 08:00:00,5495
2025-05-02 08:00:00,5600
2025-05-05 08:00:00,5350
2025-05-06 08:00:00,5390
2025-05-07 08:00:00,5350
2025-05-08 08:00:00,5220
2025-05-09 08:00:00,5595
2025-05-12 08:00:00,5450
2025-05-13 08:00:00,5400
2025-05-14 08:00:00,5400
2025-05-15 08:00:00,5400
2025-05-16 08:00:00,5450
2025-05-19 08:00:00,5395
2025-05-20 08:00:00,5340
2025-05-21 08:00:00,5330
2025-05-22 08:00:00,5225
2025-05-23 08:00:00,5300
2025-05-26 08:00:00,5300
2025-05-27 08:00:00,5350
2025-05-28 08:00:00,5355
2025-05-30 08:00:00,5350
2025-06-02 08:00:00,5350
2025-06-03 08:00:00,5350
2025-06-04 08:00:00,5340
2025-06-05 08:00:00,5350
2025-06-10 08:00:00,5730
2025-06-11 08:00:00,5600
2025-06-12 08:00:00,5550
2025-06-13 08:00:00,5595
2025-06-16 08:00:00,5600
2025-06-17 08:00:00,5500
2025-06-18 08:00:00,5500
2025-06-19 08:00:00,5595
2025-06-20 08:00:00,5600
2025-06-23 08:00:00,5595
2025-06-24 08:00:00,5500
2025-06-25 08:00:00,5450
2025-06-26 08:00:00,5500
2025-06-27 08:00:00,5445
2025-06-30 08:00:00,5340
2025-07-01 08:00:00,5295
2025-07-02 08:00:00,5285
2025-07-03 08:00:00,5250
2025-07-04 08:00:00,5200
2025-07-07 08:00:00,5200
2025-07-08 08:00:00,5150
2025-07-09 08:00:00,5250
2025-07-10 08:00:00,5240
2025-07-11 08:00:00,5350
2025-07-14 08:00:00,5290
2025-07-15 08:00:00,5255
2025-07-16 08:00:00,5255
2025-07-17 08:00:00,5250
2025-07-18 08:00:00,5265
2025-07-21 08:00:00,5270
2025-07-22 08:00:00,5295
2025-07-23 08:00:00,5495
2025-07-24 08:00:00,5400
2025-07-25 08:00:00,5300
2025-07-28 08:00:00,5300
2025-07-29 08:00:00,5360
2025-07-30 08:00:00,5360
2025-07-31 08:00:00,5300
2025-08-01 08:00:00,5280
2025-08-04 08:00:00,5250
2025-08-05 08:00:00,5300
2025-08-06 08:00:00,5250
2025-08-08 08:00:00,5250
2025-08-11 08:00:00,5250
2025-08-12 08:00:00,5245
2025-08-13 08:00:00,5200
2025-08-14 08:00:00,5240
2025-08-18 08:00:00,5230
2025-08-19 08:00:00,5230
2025-08-20 08:00:00,5200
2025-08-21 08:00:00,5200
2025-08-22 08:00:00,5200
2025-08-25 08:00:00,5200
2025-08-26 08:00:00,5180
2025-08-27 08:00:00,5180
2025-08-28 08:00:00,5180
2025-08-29 08:00:00,5215
2025-09-01 08:00:00,5215
2025-09-02 08:00:00,5305
2025-09-03 08:00:00,5215
2025-09-05 08:00:00,5300
2025-09-08 08:00:00,5300
2025-09-09 08:00:00,5295
2025-09-10 08:00:00,5215
2025-09-11 08:00:00,5145
2025-09-12 08:00:00,5300
2025-09-15 08:00:00,5290
2025-09-16 08:00:00,5200
2025-09-17 08:00:00,5200
2025-09-18 08:00:00,5060
2025-09-19 08:00:00,5150
2025-09-22 08:00:00,5050
2025-09-23 08:00:00,5200
2025-09-24 08:00:00,5200
2025-09-25 08:00:00,5200
2025-09-26 08:00:00,5255
2025-09-29 08:00:00,5250
2025-09-30 08:00:00,5245
2025-10-01 08:00:00,5230
2025-10-02 08:00:00,5025
2025-10-03 08:00:00,5190
2025-10-06 08:00:00,5095
2025-10-07 08:00:00,5005
2025-10-08 08:00:00,5100
2025-10-09 08:00:00,5100
2025-10-10 08:00:00,5100
2025-10-13 08:00:00,5195
2025-10-14 08:00:00,5100
2025-10-15 08:00:00,5250
2025-10-16 08:00:00,5150
2025-10-17 08:00:00,5250
2025-10-20 08:00:00,5250
2025-10-21 08:00:00,5250
2025-10-22 08:00:00,5260
2025-10-23 08:00:00,5300
2025-10-24 08:00:00,5300
2025-10-27 08:00:00,5260
2025-10-28 08:00:00,5280
2025-10-29 08:00:00,5295
2025-10-30 08:00:00,5295
2025-10-31 08:00:00,5250
2025-11-03 08:00:00,5200
2025-11-04 08:00:00,5270
2025-11-05 08:00:00,5250
2025-11-06 08:00:00,5245
2025-11-07 08:00:00,5250
2025-11-10 08:00:00,5245
2025-11-11 08:00:00,4995
2025-11-12 08:00:00,5000
2025-11-13 08:00:00,5100
2025-11-14 08:00:00,5215
2025-11-17 08:00:00,5200
2025-11-18 08:00:00,5100
2025-11-19 08:00:00,4930
2025-11-20 08:00:00,4950
2025-11-21 08:00:00,5200
2025-11-24 08:00:00,4970
2025-11-25 08:00:00,5000
2025-11-26 08:00:00,4935
2025-11-27 08:00:00,4955
2025-11-28 08:00:00,5000
2025-12-01 08:00:00,5000
2025-12-02 08:00:00,4965
2025-12-03 08:00:00,5000
2025-12-04 08:00:00,5170
2025-12-05 08:00:00,5000
2025-12-08 08:00:00,5050
2025-12-09 08:00:00,4900
2025-12-10 08:00:00,4950
2025-12-11 08:00:00,4950
2025-12-12 08:00:00,4995
2025-12-15 08:00:00,4850
2025-12-16 08:00:00,4995
2025-12-17 08:00:00,4995
2025-12-18 08:00:00,4995
2025-12-19 08:00:00,4995
2025-12-22 08:00:00,4965
2025-12-23 08:00:00,4950
2025-12-24 08:00:00,4905
2025-12-26 08:00:00,4960
2025-12-29 08:00:00,4995
2025-12-30 08:00:00,4905
2025-12-31 08:00:00,4975
2026-01-02 08:00:00,4975
2026-01-05 08:00:00,4910
2026-01-06 08:00:00,4950
2026-01-07 08:00:00,4970
2026-01-08 08:00:00,4960
